JW=  1    A=   87.09    NA=  1454    Q(I)=0.10/0.08/0.08/0.10/0.07/0.13/0.06/0.06/0.10/0.08/0.08/0.05/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    370       20.30        2       1       45.0          0.0       0.0       0.0          0.27         36
    371       20.45        1       6        0.0          0.0       0.0       0.0          0.77          0
    372       20.52       12       2       46.3          0.0       0.0       0.0          0.79         53
    373       20.62        3       1       70.6          0.0       0.0       0.0          0.57         60
    374       20.66        2       1       47.4          0.0       0.0       0.0          0.46          7
    375       20.73        5       2       50.2        -45.0     -27.0     -16.0          1.09         55
    376       20.77       10       1       55.2          0.0       0.0       0.0          0.21         22
    377       20.79        6       7       10.6          0.0       0.0       0.0          0.54          5
    378       20.84        3       1       58.1          0.0       0.0       0.0          0.45         31
    379       21.02        9       1       43.2          0.0       0.0       0.0          0.72         27
    380       21.02        3       1       48.0          0.0       0.0       0.0          0.60         48
    381       21.09        6       8       65.9          0.0       0.0       0.0          0.39          7
    382       21.15        3       1       41.3          0.0       0.0       0.0          0.48         26
    383       21.19        4       1       52.0          0.0       0.0       0.0          0.01         59
    384       21.20        7       2       26.6          0.0       0.0       0.0          0.00         51
    385       21.32        1       5        0.0          0.0       0.0       0.0          1.28         41
    386       21.33        7       2       41.0          0.0       0.0       0.0          0.00         60
    387       21.35       11       2       11.6          0.0       0.0       0.0          0.53         39
    388       21.35        4       1       34.2          0.0       0.0       0.0          0.02         45
    389       21.36        6       3       29.4          0.0       0.0       0.0          0.82         12
    390       21.36        3       1       68.4          0.0       0.0       0.0          0.28          7
    391       21.39       10       1       49.9          0.0       0.0       0.0          0.09         14
    392       21.61        6       8       54.7          0.0       0.0       0.0          0.89         24
    393       21.62        8       2       18.9          0.0       0.0       0.0          0.00         26
    394       21.69        2       1       44.5          0.0       0.0       0.0          0.30         12
    395       21.75       11       1       37.4          0.0       0.0       0.0          0.03         19
    396       21.78        4       2       41.8          0.0       0.0       0.0          0.57         54
    397       21.78        6       5       40.6          0.0       0.0       0.0          0.57         55
    398       21.92        7       2       23.0          0.0       0.0       0.0          0.00          7
    399       21.93        1       9        0.0          0.0       0.0       0.0          0.72         54
    400       21.96        9       1       36.6          0.0       0.0       0.0          0.69         21

JW=  1    A=   87.09    NA=  1454    Q(I)=0.10/0.08/0.08/0.10/0.07/0.13/0.06/0.06/0.10/0.08/0.08/0.05/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    401       22.00        1       4        0.0          0.0       0.0       0.0          1.34         15
    402       22.01        8       2       22.4          0.0       0.0       0.0          0.00         35
    403       22.12       10       1       52.9          0.0       0.0       0.0          0.19         26
    404       22.45        6       4       21.7          0.0       0.0       0.0          0.29         14
    405       22.57        2       1       40.9          0.0       0.0       0.0          0.01         36
    406       22.63        4       1       52.4          0.0       0.0       0.0          0.02         43
    407       22.65        3       1       61.2          0.0       0.0       0.0          0.50         61
    408       22.71       11       1       33.9          0.0       0.0       0.0          0.09         24
