JW=  1    A=   74.38    NA=    93    Q(I)=0.07/0.02/0.16/0.20/0.12/0.04/0.05/0.10/0.14/0.06/0.01/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
     62       26.48        7       2       33.2          0.0       0.0       0.0          0.00         39
     63       26.74        9       1       49.0          0.0       0.0       0.0          1.12         11
     64       27.34        3       1       71.3          0.0       0.0       0.0          3.79         46
     65       27.56        4       1       61.1          0.0       0.0       0.0          5.42         24
     66       28.57        6       4       18.9          0.0       0.0       0.0          2.33         28
     67       28.62        7       1       50.1          0.0       0.0       0.0          0.00         19
     68       28.69        7       2       21.4          0.0       0.0       0.0          0.00         39
     69       28.82       10       1       46.7          0.0       0.0       0.0          0.81         34
     70       29.09        8       1       40.4          0.0       0.0       0.0          0.00          6
     71       30.01       12       2       33.2          0.0       0.0       0.0          0.81         46
     72       30.10        7       2       41.1          0.0       0.0       0.0          0.00         15
     73       30.50        7       1       46.6          0.0       0.0       0.0          0.00         54
     74       31.49       10       1       33.2          0.0       0.0       0.0          0.73         46
     75       31.69        7       2       15.9          0.0       0.0       0.0          0.00         22
     76       32.18       10       1       41.0          0.0       0.0       0.0          0.95          9
     77       32.62        3       1       40.6          0.0       0.0       0.0          2.81         58
     78       33.47        8       1       55.1          0.0       0.0       0.0          0.00         24
     79       34.70       12       1       50.4          0.0       0.0       0.0          6.21         58
     80       35.32        7       2       29.5          0.0       0.0       0.0          0.00         31
     81       36.52       10       1       48.0          0.0       0.0       0.0          0.39         26
     82       36.57        8       2       42.5          0.0       0.0       0.0          0.00         47
     83       36.61        9       1       67.8          0.0       0.0       0.0          0.27         35
     84       36.69        5       1       49.6          2.0       1.0      -2.0          4.03         17
     85       37.43       10       1       58.5          0.0       0.0       0.0          1.14          1
     86       37.48        5       3       49.4         16.0     -18.0      12.0          2.57          3
     87       37.90       12       1       75.4          0.0       0.0       0.0          4.76          4
     88       37.92        4       1       50.4          0.0       0.0       0.0          2.62         54
     89       38.32       10       1       61.1          0.0       0.0       0.0          0.48         51
     90       38.83        8       1       42.3          0.0       0.0       0.0          0.00         58
     91       39.06        7       1       39.2          0.0       0.0       0.0          0.00         57
     92       39.49        6       1       60.5          0.0       0.0       0.0          6.68         53
     93       41.15        8       1       35.0          0.0       0.0       0.0          0.00         59
     94       42.85        9       1       41.1          0.0       0.0       0.0          0.73         36
     95       43.07        8       1       36.9          0.0       0.0       0.0          0.00         62
     96       43.50        8       2       39.6          0.0       0.0       0.0          0.00         36
     97       43.92        5       2       45.8         48.0      49.0     -37.0          0.91          6
     98       44.35        8       1       42.6          0.0       0.0       0.0          0.00          6
     99       45.05        7       1       37.1          0.0       0.0       0.0          0.00          1
    100       45.68        7       2       22.5          0.0       0.0       0.0          0.00         49

JW= 10    A=   54.81    NA=   122    Q(I)=0.03/0.01/0.05/0.06/0.04/0.08/0.12/0.33/0.07/0.16/0.03/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    101       46.67        8       2       33.4          0.0       0.0       0.0          0.00         51
    102       47.35        2       1       40.4          0.0       0.0       0.0          2.94         38
    103       47.47        6       6       43.2          0.0       0.0       0.0          3.61         32
    104       47.47        7       1       38.2          0.0       0.0       0.0          0.00         25
    105       47.65        8       2       44.4          0.0       0.0       0.0          0.00         13
